distance_m,total_elevation_gain,average_heartrate,distance_km,elapsed_time_min,pace_min_per_km,has_heartrate,source,average_speed
16565.1,321.0,155.3,16.565099999999997,93.13333333333334,5.622262065024259,1.0,0,10.671861130994987
1951.6,31.0,119.7,1.9516,11.916666666666666,6.106100976976156,1.0,0,9.826237762237763
10814.1,293.0,158.3,10.8141,83.13333333333334,7.687494413158131,1.0,0,7.804883720930232
14611.4,55.0,,14.6114,77.2,5.283545724571225,0.0,0,11.3560103626943
16318.5,995.0,,16.3185,141.1,8.646628060177099,0.0,0,6.939121190644933
15216.2,222.0,,15.2162,74.83333333333333,4.918004057079516,0.0,0,12.20007126948775
6830.0,30.0,,6.83,33.333333333333336,4.8804294777940465,0.0,0,12.293999999999999
9572.7,304.0,,9.572700000000001,75.76666666666667,7.914869019886412,0.0,0,7.58066871975363
12784.8,99.0,,12.784799999999999,56.28333333333333,4.402363222993972,0.0,0,13.62904352976014
9572.4,160.0,,9.5724,47.483333333333334,4.960441825804744,0.0,0,12.095696735696736
15455.4,353.0,,15.4554,85.4,5.525576821046366,0.0,0,10.858594847775175
12495.6,99.0,,12.4956,54.6,4.369538077403246,0.0,0,13.731428571428571
11099.9,317.0,,11.0999,66.38333333333334,5.980534359168401,0.0,0,10.032548330404216
16709.9,347.0,,16.7099,95.43333333333334,5.711185185628479,0.0,0,10.50570031435557
12156.8,241.0,,12.156799999999999,65.0,5.346801789944723,0.0,0,11.221661538461538
12064.1,353.0,,12.0641,82.76666666666667,6.860575315743956,0.0,0,8.74562223117197
2982.9,29.0,,2.9829,19.383333333333333,6.498150569356443,0.0,0,9.233396388650043
15348.9,277.0,,15.3489,72.88333333333334,4.748440170522535,0.0,0,12.635728332952207
12089.1,328.0,,12.0891,59.1,4.888701392163188,0.0,0,12.273197969543148
2192.0,12.0,,2.192,9.75,4.447992700729927,0.0,0,13.48923076923077
41913.4,342.2,145.8,41.9134,230.63333333333333,5.502615710806886,1.0,0,10.903905188611072
4178.0,19.7,128.4,4.178,30.2,7.228338918142652,1.0,0,8.300662251655629
7384.8,98.0,142.7,7.3848,45.7,6.188386956992742,1.0,0,9.695579868708972
5369.9,23.1,133.8,5.3698999999999995,30.95,5.763608260861469,1.0,0,10.410145395799676
15249.0,59.6,132.5,15.249,84.88333333333334,5.566485234004416,1.0,0,10.778794423718828
15151.0,45.4,136.5,15.151,89.08333333333333,5.8796999097969325,1.0,0,10.204602432179609
8050.7,70.3,153.8,8.050699999999999,44.483333333333334,5.525399447667077,1.0,0,10.858943424503558
42304.0,276.6,156.7,42.304,198.98333333333332,4.703652924861321,1.0,0,12.756043219700144
1877.7,15.0,134.3,1.8777000000000001,16.65,8.867231187090589,1.0,0,6.766486486486488
9946.2,42.0,117.6,9.946200000000001,70.36666666666666,7.074728707110922,1.0,0,8.480890573188065
9449.2,182.0,113.9,9.449200000000001,78.86666666666666,8.346385584670305,1.0,0,7.188740490278954
12644.8,137.0,155.7,12.6448,75.7,5.986650638997849,1.0,0,10.022298546895641
7163.7,76.6,117.9,7.1636999999999995,41.36666666666667,5.7744833907989825,1.0,0,10.390539887187751
17177.2,162.8,147.2,17.1772,115.7,6.7356728686863985,1.0,0,8.907796024200518
10805.1,103.5,157.6,10.8051,64.3,5.950893559522818,1.0,0,10.082519440124418
18017.2,178.5,131.1,18.0172,98.36666666666666,5.459597865743104,1.0,0,10.989820399864453
21787.0,226.6,128.1,21.787,128.68333333333334,5.90642738024204,1.0,0,10.158425074472218
9162.2,87.9,132.5,9.1622,49.93333333333333,5.4499283287128995,1.0,0,11.009319092122832
42617.2,230.9,154.0,42.6172,204.45,4.797358812873676,1.0,0,12.506881878209832
8015.2,70.6,117.0,8.0152,44.583333333333336,5.56234820507702,1.0,0,10.786811214953271
19057.7,132.5,149.6,19.0577,105.5,5.535820167176522,1.0,0,10.838502369668246
12723.5,138.3,166.0,12.7235,74.08333333333333,5.822559306270549,1.0,0,10.304746906636671
13003.6,139.9,134.3,13.0036,73.76666666666667,5.6727880484378685,1.0,0,10.576809760506102
16739.6,132.5,124.0,16.7396,90.13333333333334,5.384437700622079,1.0,0,11.143224852071004
19702.9,169.6,134.2,19.702900000000003,106.01666666666667,5.380764591337654,1.0,0,11.150831630246818
10507.7,103.7,136.1,10.507700000000002,53.416666666666664,5.08357363330383,1.0,0,11.802720748829955
9006.7,78.1,148.7,9.0067,50.05,5.556974252500916,1.0,0,10.797242757242758
21635.0,156.4,126.8,21.635,129.53333333333333,5.987212079192665,1.0,0,10.021358723623264
11019.3,108.5,127.2,11.0193,60.083333333333336,5.452554457482176,1.0,0,11.004016643550624
10038.9,116.0,121.1,10.0389,61.016666666666666,6.078023156587541,1.0,0,9.871630701993992
41881.5,282.4,142.1,41.8815,217.8,5.2003868056301705,1.0,0,11.537603305785124
43102.2,504.7,123.8,43.102199999999996,262.6,6.092496438696866,1.0,0,9.848179741051027
10668.5,101.2,116.5,10.6685,65.13333333333334,6.105200668635079,1.0,0,9.82768679631525
8007.7,70.9,126.3,8.0077,45.333333333333336,5.661217744587502,1.0,0,10.598426470588233
42271.5,241.0,145.9,42.2715,219.55,5.193806701915002,1.0,0,11.552220450922341
8644.6,93.5,127.1,8.6446,49.166666666666664,5.687558321572619,1.0,0,10.549342372881357
41744.7,269.8,150.1,41.744699999999995,205.28333333333333,4.917590336817209,1.0,0,12.201097669887146
10182.0,83.7,129.1,10.182,56.43333333333333,5.542460551299679,1.0,0,10.825516834022446
42526.9,298.8,148.6,42.526900000000005,210.66666666666666,4.953727327095712,1.0,0,12.112091772151901
2147.6,16.5,112.5,2.1475999999999997,16.2,7.543304153473645,1.0,0,7.954074074074074
7529.6,72.0,116.2,7.5296,45.016666666666666,5.9786265760022665,1.0,0,10.035749722325066
10348.1,69.2,121.0,10.3481,62.6,6.049419700234825,1.0,0,9.918306709265176
10009.5,90.9,118.4,10.0095,58.5,5.8444477746141175,1.0,0,10.266153846153845
13066.2,179.8,129.4,13.0662,75.8,5.801227594863081,1.0,0,10.342638522427443
11014.5,98.0,138.1,11.0145,65.31666666666666,5.930061888117178,1.0,0,10.11793824955346
11041.5,43.4,120.1,11.0415,65.23333333333333,5.908013705867259,1.0,0,10.155697496167601
42400.9,157.5,146.1,42.4009,208.01666666666668,4.9059493234027265,1.0,0,12.230048874288919
1699.1,6.6,106.4,1.6990999999999998,12.8,7.533400035312813,1.0,0,7.9645312499999985
8292.5,93.7,123.5,8.2925,45.4,5.47482665058788,1.0,0,10.959251101321588
10672.8,118.9,135.5,10.672799999999999,62.233333333333334,5.831022162256703,1.0,0,10.289791108730583
2032.1,9.9,142.9,2.0321,12.533333333333333,6.1676754752882905,1.0,0,9.72813829787234
10671.7,249.5,152.1,10.671700000000001,51.11666666666667,4.789927253077454,1.0,0,12.526286273231172
13705.9,48.8,127.5,13.7059,74.05,5.402782743198185,1.0,0,11.105388251181633
8094.1,91.8,145.5,8.094100000000001,45.78333333333333,5.65638345626238,1.0,0,10.60748452857663
11247.0,115.1,126.1,11.247,62.68333333333333,5.573338075338609,1.0,0,10.765541079500133
8209.6,86.6,123.5,8.2096,45.7,5.566653673747807,1.0,0,10.778468271334791
44372.3,228.3,155.5,44.3723,276.96666666666664,6.241882135175923,1.0,0,9.612485256950297
10139.1,102.0,133.8,10.139100000000001,60.6,5.976861851643637,1.0,0,10.03871287128713
9239.4,127.6,127.5,9.2394,53.916666666666664,5.835516014748432,1.0,0,10.281867078825348
7566.7,83.1,121.5,7.5667,45.05,5.953718265558301,1.0,0,10.077735849056605
16259.4,942.0,144.0,16.2594,136.05,8.367467434222666,1.0,0,7.170628445424476
42129.3,200.5,145.2,42.1293,213.36666666666667,5.064567098590925,1.0,0,11.847014528979846
8051.5,69.1,134.4,8.0515,44.65,5.545550518536918,1.0,0,10.819484882418815
9415.0,88.6,126.9,9.415,52.63333333333333,5.590369976987078,1.0,0,10.732742241925267
15021.1,175.0,127.2,15.0211,85.91666666666667,5.719732021401007,1.0,0,10.490001939864209
12017.2,42.4,116.5,12.0172,70.33333333333333,5.852722209277812,1.0,0,10.251639810426543
19432.5,86.1,132.2,19.4325,100.01666666666667,5.1468759380762465,1.0,0,11.657557073821032
19532.3,144.2,130.4,19.5323,109.53333333333333,5.607805191059596,1.0,0,10.699373097991478
17245.5,187.9,120.6,17.2455,100.01666666666667,5.799580566911175,1.0,0,10.345575737377104
10500.7,68.0,149.0,10.5007,68.41666666666667,6.51543865329613,1.0,0,9.208896467722289
13436.6,235.9,129.0,13.4366,77.98333333333333,5.80379957231244,1.0,0,10.338055139987176
11011.8,51.2,140.8,11.0118,56.45,5.126319039575728,1.0,0,11.70430469441984
6098.0,67.1,154.5,6.098,43.61666666666667,7.152618344812507,1.0,0,8.388536492166603
10510.9,171.0,128.7,10.5109,65.75,6.255411049481967,1.0,0,9.591695817490493
11751.2,207.8,121.6,11.7512,85.01666666666667,7.23472212766923,1.0,0,8.29333856106646
19297.6,93.0,141.4,19.2976,116.28333333333333,6.025792499239975,1.0,0,9.957196502794897
10094.6,155.1,135.1,10.0946,55.15,5.463317020981515,1.0,0,10.98233907524932
11379.0,135.3,130.1,11.379,61.53333333333333,5.407622228080968,1.0,0,11.095449620801734
12535.7,142.9,123.6,12.5357,72.0,5.74359628899862,1.0,0,10.446416666666668
10422.8,265.1,139.1,10.422799999999999,60.016666666666666,5.758209566207418,1.0,0,10.419905581782837
24600.3,195.5,135.8,24.6003,130.23333333333332,5.293973379728431,1.0,0,11.333642180701307
11055.4,281.6,125.1,11.055399999999999,66.03333333333333,5.972948363092547,1.0,0,10.045290257445734
21567.0,121.2,125.3,21.567,126.68333333333334,5.873943215715368,1.0,0,10.21460334166557
6279.0,100.6,125.3,6.279,40.083333333333336,6.383712905452036,1.0,0,9.398918918918918
18805.7,83.7,141.7,18.8057,96.9,5.1526930664638915,1.0,0,11.644396284829723
11009.1,96.2,123.5,11.0091,63.2,5.740705416428228,1.0,0,10.451677215189873
9653.5,184.0,142.3,9.6535,56.35,5.837261097011448,1.0,0,10.278793256433007
16379.8,375.8,123.4,16.3798,103.93333333333334,6.345213820274566,1.0,0,9.455946119307248
10074.3,85.5,137.1,10.0743,55.46666666666667,5.505758878201629,1.0,0,10.897680288461537
16318.2,310.7,128.1,16.3182,95.88333333333334,5.875852320313107,1.0,0,10.21128454719277
8013.7,107.7,139.6,8.0137,45.0,5.615383655489973,1.0,0,10.684933333333333
9724.4,67.5,116.6,9.7244,64.58333333333333,6.641369476094498,1.0,0,9.03428129032258
10004.3,66.9,118.3,10.004299999999999,61.4,6.137360934798037,1.0,0,9.776188925081433
23200.7,179.3,133.6,23.2007,136.6,5.887753386751261,1.0,0,10.190644216691071
13292.5,87.2,118.8,13.2925,83.01666666666667,6.245376465425365,1.0,0,9.607107006625176
4498.2,67.2,112.2,4.4982,28.766666666666666,6.395150652853734,1.0,0,9.382108922363846
9075.8,75.2,121.5,9.0758,51.333333333333336,5.65606705010394,1.0,0,10.60807792207792
16096.2,219.0,138.0,16.0962,84.03333333333333,5.220693911192289,1.0,0,11.492725109083697
8648.9,51.9,111.9,8.6489,52.96666666666667,6.124092851884826,1.0,0,9.797369414726242
43492.6,403.3,142.2,43.492599999999996,255.31666666666666,5.870347292796169,1.0,0,10.220860369475814
6132.0,55.7,118.6,6.132,35.96666666666667,5.865405522939771,1.0,0,10.229471733086191
10469.3,47.5,146.0,10.469299999999999,54.6,5.2152483929202536,1.0,0,11.504725274725272
8524.8,76.9,131.1,8.524799999999999,46.28333333333333,5.429257382382382,1.0,0,11.051235145840835
42492.3,139.2,146.4,42.4923,206.73333333333332,4.865195184382425,1.0,0,12.332495969042245
9355.5,133.4,120.7,9.3555,54.46666666666667,5.8218873033687855,1.0,0,10.305936352509178
10109.5,147.5,136.4,10.1095,54.21666666666667,5.362942446873403,1.0,0,11.187888103289271
8209.6,80.2,119.3,8.2096,50.06666666666667,6.098551289547197,1.0,0,9.838402130492675
24218.1,221.2,130.0,24.2181,142.16666666666666,5.870265077221857,1.0,0,10.221003516998827
11311.1,152.8,113.9,11.3111,70.2,6.206292933490112,1.0,0,9.667606837606836
11388.5,171.4,134.5,11.3885,79.63333333333334,6.99243388798642,1.0,0,8.580703223105902
42472.0,265.9,158.8,42.472,199.76666666666668,4.703490927356063,1.0,0,12.756482562990154
7000.6,78.1,137.1,7.0006,40.35,5.763791674999285,1.0,0,10.409814126394053
9026.1,105.5,117.2,9.0261,50.016666666666666,5.541337528574541,1.0,0,10.827710763078974
10433.7,104.1,121.8,10.4337,60.166666666666664,5.7665705039120025,1.0,0,10.404797783933518
42558.9,383.3,147.5,42.5589,201.78333333333333,4.741272291655408,1.0,0,12.654831089452383
7008.9,106.2,113.5,7.0089,44.1,6.29200017121089,1.0,0,9.53591836734694
6861.5,72.4,113.8,6.8615,40.0,5.829629089849158,1.0,0,10.292250000000001
9013.2,82.0,123.5,9.013200000000001,49.75,5.519682243820174,1.0,0,10.87019095477387
10540.7,110.8,120.8,10.540700000000001,60.4,5.73016972307342,1.0,0,10.470894039735102
14731.2,145.8,125.4,14.731200000000001,82.26666666666667,5.58451902537924,1.0,0,10.743987034035657
10038.9,70.6,137.2,10.0389,50.8,5.060315373198258,1.0,0,11.85696850393701
8167.9,114.7,122.1,8.1679,46.1,5.64404559311451,1.0,0,10.630672451193059
2806.1,22.6,109.9,2.8061,20.683333333333334,7.370846845562644,1.0,0,8.140177276390007
10011.9,96.8,131.6,10.011899999999999,54.983333333333334,5.491798093601948,1.0,0,10.925383449530159
23264.3,132.0,130.7,23.2643,120.96666666666667,5.19966930733642,1.0,0,11.539195370625517
18351.7,67.3,130.2,18.3517,96.7,5.26926660745326,1.0,0,11.38678386763185
10349.1,108.9,126.6,10.3491,55.95,5.406267211641592,1.0,0,11.098230563002682
14137.8,89.5,125.3,14.137799999999999,76.93333333333334,5.4416764513102,1.0,0,11.026013864818022
10177.4,86.9,131.0,10.1774,53.93333333333333,5.299323337329114,1.0,0,11.32220024721879
43898.2,1251.6,146.7,43.898199999999996,297.28333333333336,6.772107588314177,1.0,0,8.859871054549531
9007.5,81.9,130.4,9.0075,51.333333333333336,5.698954574891294,1.0,0,10.528246753246753
10161.4,98.5,127.3,10.1614,57.25,5.634066171984175,1.0,0,10.649502183406113
28078.7,639.3,142.8,28.0787,163.9,5.837164826006902,1.0,0,10.278962782184259
45608.5,371.3,137.0,45.6085,256.3,5.619566528169091,1.0,0,10.676980101443622
10013.8,79.9,110.3,10.0138,64.06666666666666,6.397837650708689,1.0,0,9.378168574401665
3339.7,20.4,100.0,3.3396999999999997,24.466666666666665,7.326007326007327,1.0,0,8.19
7497.7,76.5,121.6,7.4977,42.36666666666667,5.650621746224398,1.0,0,10.618300550747442
16774.5,69.0,132.6,16.7745,92.21666666666667,5.497431617435194,1.0,0,10.91418760166275
12322.2,108.3,125.5,12.3222,69.11666666666666,5.60911741950842,1.0,0,10.696870026525199
8019.5,138.8,123.1,8.0195,50.733333333333334,6.32624644096681,1.0,0,9.484296977660973
9035.3,245.4,134.7,9.0353,55.18333333333333,6.107526405690274,1.0,0,9.823944427665356
20615.8,222.8,141.0,20.6158,109.76666666666667,5.324395204972238,1.0,0,11.268885514728211
10302.3,60.5,136.4,10.302299999999999,56.43333333333333,5.4777412163626895,1.0,0,10.953419964559952
14394.4,107.7,130.6,14.3944,79.31666666666666,5.510244724800385,1.0,0,10.88880857322967
8221.4,73.2,114.6,8.2214,47.05,5.722869584255723,1.0,0,10.484250797024442
14373.4,133.9,120.7,14.3734,81.68333333333334,5.682951377776541,1.0,0,10.557894307284228
10031.2,48.2,162.4,10.0312,40.833333333333336,4.070632958502805,1.0,0,14.739722448979592
5010.0,10.5,104.8,5.01,38.266666666666666,7.6380572188955425,1.0,0,7.855400696864111
7686.6,75.7,122.5,7.6866,43.61666666666667,5.674377054441062,1.0,0,10.573847917462743
11888.1,85.8,120.9,11.8881,66.56666666666666,5.599436971985991,1.0,0,10.71536304456685
7496.9,44.8,157.4,7.496899999999999,32.46666666666667,4.330678902835395,1.0,0,13.854640657084188
13732.2,102.1,124.0,13.7322,78.85,5.741978706980673,1.0,0,10.449359543436907
9499.8,102.5,123.6,9.499799999999999,51.333333333333336,5.403622532404192,1.0,0,11.103662337662335
8040.5,69.9,116.9,8.0405,48.75,6.063055780113177,1.0,0,9.895999999999999
16312.8,149.7,123.1,16.3128,92.08333333333333,5.644851486767037,1.0,0,10.629154751131223
11323.8,45.3,129.1,11.323799999999999,61.46666666666667,5.428095397893523,1.0,0,11.053600867678957
9005.6,73.2,120.5,9.005600000000001,51.6,5.7297681442657895,1.0,0,10.471627906976746
13769.4,126.2,122.8,13.7694,77.81666666666666,5.651420299117366,1.0,0,10.616800171342899
8026.8,68.5,116.1,8.0268,47.31666666666667,5.89483563395957,1.0,0,10.178400845368087
17526.7,35.5,126.7,17.5267,95.43333333333334,5.445025779715139,1.0,0,11.019231575270695
9005.9,70.8,122.5,9.0059,50.06666666666667,5.559318520821535,1.0,0,10.792689747003994
9056.4,139.4,127.0,9.0564,51.833333333333336,5.723392665223857,1.0,0,10.483292604501607
11294.8,115.2,126.1,11.294799999999999,63.15,5.591068456280767,1.0,0,10.731401425178147
7740.9,79.8,120.2,7.7409,46.1,5.95537986539033,1.0,0,10.074924078091106
12189.5,207.5,130.6,12.1895,71.26666666666667,5.846561931717188,1.0,0,10.26244153414406
8145.6,209.8,131.9,8.1456,46.166666666666664,5.667681529496496,1.0,0,10.586339350180506
7004.9,163.5,128.5,7.004899999999999,44.35,6.3312823880426565,1.0,0,9.476753100338218
16246.7,74.8,123.4,16.2467,88.88333333333334,5.470854594061153,1.0,0,10.967207950496904
11318.8,99.9,118.5,11.3188,67.56666666666666,5.969419608674653,1.0,0,10.051228416378885
12753.4,105.6,118.9,12.7534,75.36666666666666,5.909535235048431,1.0,0,10.153082706766918
9389.8,126.9,130.1,9.3898,50.86666666666667,5.417225784006759,1.0,0,11.07577981651376
3872.7,48.8,104.3,3.8727,32.416666666666664,8.370559730076346,1.0,0,7.167979434447301
6242.6,76.6,109.0,6.2426,50.0,8.00948322814212,1.0,0,7.4911200000000004
15396.8,165.5,127.0,15.396799999999999,87.05,5.653772212407773,1.0,0,10.6123836875359
9801.0,121.9,130.7,9.801,53.18333333333333,5.426317042478658,1.0,0,11.05722344092761
9091.2,121.9,130.3,9.0912,49.63333333333333,5.4594919629238525,1.0,0,10.990033579583613
5306.8,29.8,133.9,5.3068,31.366666666666667,5.910655511168061,1.0,0,10.15115834218916
4746.2,57.5,106.6,4.7462,39.766666666666666,8.378632730746,1.0,0,7.161072925398155
9911.8,139.9,155.4,9.9118,41.666666666666664,4.203743685976984,1.0,0,14.272992
7015.2,65.9,144.5,7.0152,33.71666666666667,4.806230280913826,1.0,0,12.483796342066238
18364.1,113.4,127.2,18.364099999999997,102.76666666666667,5.596063333714513,1.0,0,10.721822899772947
11017.1,88.0,125.6,11.017100000000001,61.93333333333333,5.621564053456293,1.0,0,10.673186221743812
42597.7,244.8,157.3,42.597699999999996,192.6,4.5213708721362895,1.0,0,13.27031152647975
1720.3,19.8,105.0,1.7203,12.216666666666667,7.101474549012769,1.0,0,8.448949522510231
4620.9,28.4,133.3,4.6209,25.266666666666666,5.467910291645928,1.0,0,10.973113456464379
1842.3,5.2,103.2,1.8423,13.516666666666667,7.336843438455554,1.0,0,8.17790382244143
8337.9,71.4,163.6,8.3379,68.13333333333334,8.171522005940746,1.0,0,7.34257338551859
9268.5,101.6,122.9,9.2685,50.78333333333333,5.479131826437215,1.0,0,10.950639973744666
14121.3,56.3,121.4,14.1213,79.61666666666666,5.638055042146733,1.0,0,10.641967762193847
12105.0,40.2,124.6,12.105,61.13333333333333,5.050254715682224,1.0,0,11.880588876772082
11274.9,54.2,127.8,11.274899999999999,58.61666666666667,5.198863552374449,1.0,0,11.5409837930054
10401.2,110.0,124.5,10.401200000000001,58.833333333333336,5.656398620671974,1.0,0,10.607456090651558
8133.8,86.5,120.4,8.1338,47.13333333333333,5.794749481587122,1.0,0,10.354200848656296
20705.5,81.3,117.8,20.7055,115.33333333333333,5.5701786159877,1.0,0,10.771647398843932
14378.6,170.1,144.2,14.3786,73.83333333333333,5.1349459149940415,1.0,0,11.684641083521447
5323.9,16.5,101.8,5.3239,41.36666666666667,7.76999317542904,1.0,0,7.72201450443191
5002.6,63.0,97.0,5.0026,40.68333333333333,8.13243779901118,1.0,0,7.377861532158952
12391.0,66.2,124.4,12.391,66.6,5.374868856428052,1.0,0,11.163063063063065
7581.6,80.5,118.0,7.581600000000001,43.333333333333336,5.715592135345221,1.0,0,10.497600000000002
24700.9,242.2,135.1,24.7009,135.06666666666666,5.46808685783379,1.0,0,10.97275913129319
8015.8,67.3,121.1,8.0158,45.25,5.645100925671798,1.0,0,10.628685082872929
14729.3,125.6,121.1,14.729299999999999,84.0,5.70291867230622,1.0,0,10.520928571428572
8611.6,89.9,125.1,8.611600000000001,47.05,5.463560778484833,1.0,0,10.981849096705634
6825.1,76.1,126.6,6.8251,40.38333333333333,5.91688522268294,1.0,0,10.140470491126703
22499.0,218.0,130.4,22.499,121.31666666666666,5.392091500362979,1.0,0,11.127407610935569
9030.9,70.8,137.1,9.030899999999999,47.833333333333336,5.296629719444722,1.0,0,11.327958188153309
7187.2,87.9,118.4,7.1872,40.016666666666666,5.567768625704957,1.0,0,10.77630987088713
42397.3,89.0,150.0,42.3973,220.13333333333333,5.19215453185305,1.0,0,11.555896426408239
12046.2,80.8,130.5,12.0462,95.55,7.931961946505951,1.0,0,7.564332810047096
5541.3,41.4,152.8,5.541300000000001,36.18333333333333,6.529755352233831,1.0,0,9.188705665591895
11159.6,42.7,133.8,11.159600000000001,61.45,5.506469765941431,1.0,0,10.896273393002442
42358.8,248.2,143.9,42.3588,207.63333333333333,4.901775624742281,1.0,0,12.240462353507787
7145.7,45.0,120.2,7.1457,40.516666666666666,5.670076642829487,1.0,0,10.581867544220485
8187.3,102.2,139.4,8.1873,44.71666666666667,5.461711023984301,1.0,0,10.985568393589265
42649.2,205.4,141.3,42.6492,213.31666666666666,5.0016569283050245,1.0,0,11.996024689428863
7727.7,98.3,143.1,7.7277,42.15,5.454404285880663,1.0,0,11.000284697508896
8802.3,90.6,112.4,8.802299999999999,55.36666666666667,6.290022683465307,1.0,0,9.538916315472605
1640.2,22.1,145.4,1.6402,6.85,4.176319960980368,1.0,0,14.366715328467155
9024.4,233.8,158.4,9.0244,44.56666666666667,4.93846312958941,1.0,0,12.149528795811516
14663.0,275.0,158.8,14.663,70.75,4.825069903839596,1.0,0,12.435053003533568
5482.6,140.9,140.7,5.482600000000001,28.416666666666668,5.183063996400734,1.0,0,11.576164222873901
10034.3,222.9,134.8,10.0343,56.11666666666667,5.592484445020247,1.0,0,10.728684288684288
9448.4,171.6,129.6,9.4484,56.1,5.937513229753186,1.0,0,10.105240641711228
14976.3,200.8,139.5,14.976299999999998,88.56666666666666,5.913788229847604,1.0,0,10.145780955965373
21147.3,226.9,150.2,21.147299999999998,101.15,4.7831165207851605,1.0,0,12.544122590212552
14634.8,268.1,126.2,14.634799999999998,88.91666666666667,6.075700840917995,1.0,0,9.875403936269914
10690.3,136.6,114.6,10.690299999999999,75.06666666666666,7.021942009734682,1.0,0,8.544644760213144
5502.5,62.8,121.4,5.5025,33.75,6.133575647432985,1.0,0,9.782222222222224
40171.4,486.9,149.1,40.1714,204.81666666666666,5.098569297228044,1.0,0,11.76800716087558
7112.5,76.4,121.3,7.1125,41.86666666666667,5.886350322202695,1.0,0,10.193073248407643
5059.3,88.2,132.0,5.0593,27.066666666666666,5.349883712503047,1.0,0,11.215197044334976
10008.6,183.3,127.3,10.0086,57.71666666666667,5.766707298390052,1.0,0,10.404550967369332
17291.0,342.5,125.1,17.291,100.35,5.80359724712278,1.0,0,10.338415545590435
12432.0,307.2,159.3,12.432,71.13333333333334,5.721793221793222,1.0,0,10.48622305529522
14951.4,199.1,129.6,14.9514,86.06666666666666,5.756428606462717,1.0,0,10.423129357087529
15327.4,274.0,126.9,15.327399999999999,88.51666666666667,5.775060784390482,1.0,0,10.389501035586518
13659.3,258.0,131.7,13.6593,83.46666666666667,6.110610841453564,1.0,0,9.818985623003194
1638.5,0.0,121.1,1.6385,9.933333333333334,6.062455497914759,1.0,0,9.896979865771812
7343.7,93.8,122.5,7.3437,44.016666666666666,5.993799674097072,1.0,0,10.010344566452101
17852.6,89.7,143.9,17.8526,108.65,6.085948265238677,1.0,0,9.858775885872065
10836.3,58.9,140.0,10.8363,57.516666666666666,5.3077772548440585,1.0,0,11.304166908142568
14868.1,92.0,144.6,14.8681,88.63333333333334,5.961308663066117,1.0,0,10.064904099285444
14009.8,87.2,115.9,14.009799999999998,85.35,6.09216405658896,1.0,0,9.84871704745167
14680.6,92.6,133.9,14.6806,78.81666666666666,5.368763311217979,1.0,0,11.175758088390781
23017.0,171.7,147.5,23.017,117.95,5.12447321544945,1.0,0,11.708520559559135
16594.2,241.5,118.6,16.5942,107.0,6.448036060792325,1.0,0,9.305158878504672
11563.4,101.5,109.4,11.5634,72.4,6.261134268467752,1.0,0,9.58292817679558
21232.7,192.7,120.7,21.2327,123.05,5.795306296420144,1.0,0,10.353206013815523
8402.0,80.8,138.5,8.402,47.6,5.6653177814806,1.0,0,10.590756302521008
15474.3,81.3,136.8,15.4743,80.15,5.1795557795829215,1.0,0,11.584004990642544
7229.8,94.6,117.8,7.2298,40.11666666666667,5.548793419827197,1.0,0,10.813161611965102
12751.1,152.9,132.0,12.751100000000001,75.31666666666666,5.906679946566701,1.0,0,10.157990705908388
16612.4,399.5,127.5,16.6124,106.51666666666667,6.411877071745603,1.0,0,9.35763417305586
5285.2,19.9,130.0,5.2852,28.566666666666666,5.405030399354172,1.0,0,11.100770128354725
10352.4,36.6,126.3,10.3524,61.266666666666666,5.9181123861777625,1.0,0,10.138367791077258
5425.3,23.6,121.0,5.4253,32.13333333333333,5.922867552639178,1.0,0,10.130228215767636
22037.8,638.3,125.9,22.0378,130.85,5.937525524326384,1.0,0,10.105219717233474
8307.4,21.9,118.2,8.3074,50.15,6.03678647952428,1.0,0,9.939062811565304
13166.8,318.0,122.6,13.166799999999999,73.88333333333334,5.611335581411835,1.0,0,10.692641551996388
3471.0,18.1,139.1,3.471,22.416666666666668,6.458273312205897,1.0,0,9.290408921933086
10026.8,26.7,140.3,10.0268,50.63333333333333,5.049799869682584,1.0,0,11.881658986175115
11505.0,48.0,128.2,11.505,64.85,5.636679704476314,1.0,0,10.644564379336932
13371.0,157.6,126.6,13.371,75.11666666666666,5.617879490439508,1.0,0,10.680186376747283
10011.4,88.3,134.2,10.0114,54.21666666666667,5.415493004641376,1.0,0,11.079323701198893
17118.6,199.6,134.0,17.118599999999997,97.56666666666666,5.699453615755183,1.0,0,10.527324906047145
7161.9,162.2,112.1,7.161899999999999,50.88333333333333,7.104725468567467,1.0,0,8.445083524402227
19507.9,162.1,118.1,19.507900000000003,126.95,6.507619989850265,1.0,0,9.219960614415125
10050.5,94.7,144.4,10.0505,52.733333333333334,5.246836807455683,1.0,0,11.435461441213652
10528.6,92.7,129.2,10.5286,60.03333333333333,5.70192934799815,1.0,0,10.522754025541369
11068.2,115.2,137.3,11.068200000000001,62.0,5.601633508610252,1.0,0,10.71116129032258
12006.5,230.6,124.7,12.0065,72.36666666666666,6.027290773053484,1.0,0,9.954721326577616
10049.0,125.9,136.9,10.049,55.833333333333336,5.556108402162736,1.0,0,10.798925373134328
7099.9,116.8,134.1,7.0999,42.7,6.014169213650897,1.0,0,9.976440281030445
7026.0,107.0,138.3,7.026,38.38333333333333,5.46304203434861,1.0,0,10.982891880156318
41829.9,441.5,149.6,41.8299,211.95,5.066949717785603,1.0,0,11.841443736730362
